Grid,Label,RSSI_0_0,RSSI_0_8,RSSI_8_0,RSSI_8_8,RSSI_16_0,RSSI_16_8
-3_16,out,-76.0,-93.0,-74.0,,-67.0,
-3_16,out,,,-76.0,,,-83.0
-3_16,out,,,-76.0,,-70.0,
-3_16,out,,,-75.0,,,-90.0
-3_16,out,,,-80.0,,-78.0,-84.0
-3_16,out,,-90.0,-81.0,,-70.0,
-3_16,out,,,-87.0,,-77.0,
-3_16,out,,-94.0,-86.0,,-67.0,-80.0
-3_16,out,,-90.0,-87.0,-95.0,-77.0,-81.0
-3_16,out,-78.0,,-81.0,,-67.0,-81.0
-3_16,out,,-90.0,-88.0,,-77.0,-77.0
-3_16,out,,,-79.0,,-70.0,-74.0
-3_16,out,,,,,-67.0,
-3_16,out,-74.0,,,,-67.0,-80.0
-3_16,out,,-91.0,-87.0,-94.0,-77.0,-79.0
-3_16,out,,,,,,-81.0
-3_16,out,,,-79.0,,-77.0,-76.0
-3_16,out,-72.0,-91.0,,-94.0,-77.0,-77.0
-3_16,out,-72.0,-91.0,-86.0,,,
-3_16,out,-72.0,-94.0,-79.0,,-69.0,-76.0
-3_16,out,,-91.0,-86.0,,,-75.0
-3_16,out,-74.0,-92.0,-80.0,-94.0,-77.0,
-3_16,out,,,-80.0,,-77.0,-77.0
-3_16,out,,,,-95.0,-77.0,-80.0
-3_16,out,-74.0,,-80.0,,,-78.0
-3_16,out,-74.0,-93.0,-87.0,-93.0,-67.0,-81.0
-3_16,out,,,,,,-77.0
-3_16,out,,-90.0,-88.0,,-77.0,-81.0
-3_16,out,,,-79.0,,-77.0,-80.0
-3_4,out,-56.0,,-84.0,-91.0,,
-3_4,out,-58.0,-86.0,,-91.0,-88.0,
-3_4,out,,-87.0,,-90.0,,
-3_4,out,-60.0,,,-90.0,,
-3_4,out,-54.0,,-80.0,-90.0,,
-3_4,out,,-97.0,-80.0,,,
-3_4,out,-54.0,,,-96.0,,
-3_4,out,-66.0,-85.0,-82.0,,-89.0,
-3_4,out,-64.0,-86.0,-82.0,,-88.0,
-3_4,out,-54.0,-86.0,,-87.0,-93.0,
-3_4,out,-54.0,-85.0,-82.0,-85.0,,
-3_4,out,-54.0,-82.0,-76.0,-86.0,-94.0,
-3_4,out,,-85.0,-77.0,-87.0,,
-3_4,out,-56.0,-86.0,-71.0,,,
-3_4,out,-64.0,-84.0,-78.0,-88.0,-89.0,
-3_4,out,-54.0,,-70.0,,,
-3_4,out,-58.0,-86.0,-78.0,,-95.0,
-3_4,out,-58.0,-85.0,-77.0,,-87.0,
-3_4,out,-64.0,,-68.0,-86.0,,
-3_4,out,,-83.0,-71.0,-86.0,-86.0,
-3_4,out,-66.0,,,,-86.0,
-3_4,out,-54.0,-86.0,-68.0,,-87.0,
-3_4,out,-64.0,,,-89.0,,
-3_4,out,-56.0,-91.0,-69.0,,-89.0,
-3_4,out,,-85.0,,-89.0,,
-3_4,out,-56.0,,-78.0,,,
-3_4,out,,-86.0,-71.0,,-86.0,
-3_4,out,-56.0,-84.0,,,,
-3_4,out,,-90.0,-71.0,,,
-3_4,out,-56.0,-91.0,-71.0,-90.0,,
-3_4,out,-64.0,,,,,
-3_4,out,-66.0,-90.0,,,,
-3_4,out,-54.0,-90.0,-78.0,-91.0,,
-3_4,out,-56.0,,-71.0,,,
-3_4,out,-64.0,,,,,
-3_4,out,-52.0,-84.0,-69.0,-89.0,-87.0,
-3_4,out,-54.0,,-69.0,,,
-3_4,out,-58.0,-91.0,-78.0,,-88.0,
-3_4,out,-56.0,,-71.0,,,
-3_4,out,-54.0,-86.0,-71.0,-88.0,-88.0,
-3_4,out,-54.0,-92.0,-70.0,-88.0,-91.0,
-3_4,out,-64.0,-90.0,,-89.0,,
-3_4,out,-64.0,,-79.0,-87.0,-87.0,
-3_4,out,,-83.0,-69.0,,,
-3_4,out,-56.0,-86.0,-78.0,-89.0,-87.0,
-3_4,out,-54.0,,-69.0,,-87.0,
-3_4,out,-54.0,,-71.0,-88.0,-95.0,
-3_4,out,,-89.0,-78.0,-89.0,,
-3_4,out,-54.0,-89.0,-71.0,-89.0,,
-3_4,out,-56.0,-86.0,-69.0,-89.0,,
-3_4,out,-64.0,-83.0,-69.0,-90.0,,
-3_4,out,-56.0,,-78.0,-90.0,,
-3_4,out,-54.0,,,,,
-3_4,out,-54.0,-86.0,-71.0,,-87.0,
-3_4,out,-54.0,-86.0,-71.0,,-89.0,
-3_4,out,-54.0,-82.0,-78.0,-89.0,,
-3_4,out,-56.0,,-78.0,-90.0,-97.0,
-3_4,out,-56.0,-83.0,-69.0,-89.0,-95.0,
-3_4,out,-54.0,-82.0,-77.0,-89.0,-86.0,
-3_4,out,-56.0,-85.0,-69.0,-89.0,-87.0,
-3_4,out,,-86.0,-69.0,-88.0,,
-3_4,out,,-84.0,-69.0,,-88.0,
-3_4,out,-56.0,-87.0,-69.0,,-88.0,
-3_4,out,-54.0,,-69.0,-85.0,-88.0,
-3_4,out,,,-73.0,,-89.0,
-3_4,out,-56.0,-84.0,-73.0,-87.0,-95.0,
-3_4,out,-56.0,-82.0,,-87.0,-91.0,
-3_4,out,-64.0,,-84.0,-90.0,-94.0,
-3_4,out,-54.0,-85.0,-83.0,-87.0,,
-3_4,out,-64.0,-84.0,-74.0,-86.0,,
-3_4,out,-64.0,-85.0,-85.0,,-87.0,
-3_4,out,-54.0,-90.0,-84.0,-88.0,-91.0,
-3_4,out,-56.0,-91.0,,-87.0,-94.0,
-3_4,out,-64.0,-84.0,-74.0,-85.0,,
-3_4,out,-64.0,-84.0,,-89.0,-86.0,-92.0
-3_4,out,-56.0,-84.0,-85.0,-89.0,,-93.0
-3_4,out,-54.0,-82.0,-74.0,-86.0,,
-3_4,out,-56.0,,-74.0,-86.0,,
-3_4,out,-54.0,,-73.0,,,
-3_4,out,-54.0,,-73.0,-87.0,,
-3_4,out,-56.0,-91.0,-73.0,,-91.0,
-3_4,out,-54.0,-85.0,-74.0,-86.0,-86.0,
-3_4,out,-64.0,,-85.0,-87.0,-88.0,
-3_4,out,-54.0,-86.0,-73.0,,-89.0,
-3_4,out,-64.0,-91.0,-84.0,-86.0,,
-3_4,out,-56.0,-90.0,-84.0,,,
-3_4,out,-64.0,-92.0,,,-87.0,
-3_4,out,,-90.0,,-86.0,-88.0,
-3_4,out,-64.0,-91.0,-74.0,-86.0,,
-3_4,out,-56.0,-83.0,-73.0,,,
-3_4,out,-56.0,-82.0,-74.0,-86.0,,-95.0
-3_4,out,-56.0,-85.0,-74.0,-87.0,,
-3_4,out,-54.0,,-74.0,-90.0,-89.0,
-3_4,out,-54.0,-82.0,,-88.0,-87.0,
-3_4,out,-54.0,-90.0,-85.0,-88.0,,
-3_4,out,-56.0,-83.0,,-88.0,,-91.0
-3_4,out,-54.0,-91.0,-73.0,,,
-3_4,out,,-84.0,,,-87.0,
-3_4,out,,-89.0,,,,-88.0
-3_4,out,-54.0,-84.0,,-91.0,-87.0,
-3_8,out,,,,-89.0,-96.0,
-3_8,out,,-95.0,-77.0,-89.0,-85.0,-85.0
-3_8,out,,,-74.0,-90.0,-88.0,
-3_8,out,,,-74.0,-82.0,,
-3_8,out,-64.0,,-74.0,-85.0,-81.0,
-3_8,out,-62.0,,-74.0,-84.0,-80.0,
-3_8,out,,,,-88.0,-82.0,
-3_8,out,,,-76.0,,-82.0,
-3_8,out,-72.0,,-74.0,-82.0,-82.0,
-3_8,out,,,-76.0,,-89.0,
-3_8,out,-66.0,,,-83.0,-80.0,-87.0
-3_8,out,-66.0,,-74.0,-82.0,-83.0,-87.0
-3_8,out,,,-74.0,-83.0,-80.0,-87.0
-3_8,out,-66.0,,-76.0,-82.0,-81.0,
-3_8,out,-64.0,-92.0,,,-90.0,-86.0
-3_8,out,-66.0,,,,-80.0,-87.0
-3_8,out,,,-75.0,-83.0,-80.0,-86.0
-3_8,out,,,,,-83.0,
-3_8,out,,,,,-80.0,
-3_8,out,-70.0,-94.0,-75.0,,,-85.0
-3_8,out,,,-74.0,-82.0,-79.0,-96.0
-3_8,out,,,-75.0,-87.0,-79.0,
-3_8,out,,,-74.0,-82.0,,-89.0
-3_8,out,-62.0,,-74.0,-85.0,-80.0,
-3_8,out,-72.0,,-76.0,-83.0,-79.0,-86.0
-3_8,out,,,-75.0,-85.0,-79.0,-85.0
-3_8,out,-64.0,,-76.0,-82.0,-81.0,-88.0
-3_8,out,,,-76.0,-82.0,-81.0,
-3_8,out,-72.0,,-76.0,-83.0,-81.0,-86.0
-3_8,out,-64.0,,,-81.0,-90.0,
-3_8,out,,,-74.0,-83.0,-80.0,
-3_8,out,,,-76.0,,-79.0,
-3_8,out,-72.0,,-75.0,-86.0,,-86.0
-3_8,out,-66.0,,-75.0,-84.0,-82.0,
-3_8,out,,,-76.0,-83.0,-83.0,
-3_8,out,,,-70.0,-87.0,-81.0,-87.0
-3_8,out,,,-76.0,-86.0,-80.0,
-3_8,out,-66.0,,-72.0,-86.0,-83.0,
-3_8,out,-72.0,,-71.0,-88.0,-80.0,
-3_8,out,-64.0,,-70.0,-82.0,-80.0,-89.0
-3_8,out,-64.0,,-76.0,-82.0,,-89.0
-3_8,out,-64.0,,-70.0,,-80.0,
-3_8,out,-64.0,,-72.0,-89.0,-88.0,
-3_8,out,-70.0,,-75.0,-82.0,-80.0,
-3_8,out,-70.0,,-76.0,-82.0,,
-3_8,out,-64.0,,-76.0,-84.0,,-88.0
-3_8,out,,,-76.0,-88.0,-80.0,-87.0
-3_8,out,,,-76.0,-85.0,-80.0,-89.0
-3_8,out,,,-76.0,-84.0,-82.0,
-3_8,out,-64.0,,-76.0,,-88.0,-88.0
-3_8,out,-62.0,,-76.0,,-80.0,
-3_8,out,-66.0,,-70.0,,-80.0,
-3_8,out,,,-70.0,-81.0,-85.0,
-3_8,out,-66.0,,-76.0,,,
-3_8,out,-66.0,,,-86.0,-80.0,
-3_8,out,-64.0,,-72.0,-81.0,-80.0,-87.0
-3_8,out,-72.0,,-76.0,-82.0,-82.0,
-3_8,out,-66.0,,-76.0,,-80.0,-87.0
-3_8,out,,,-72.0,-88.0,-80.0,-89.0
-3_8,out,-64.0,,-76.0,-86.0,-79.0,
-3_8,out,-64.0,,-76.0,,,
-3_8,out,,,,-88.0,-79.0,-87.0
-3_8,out,-64.0,,-69.0,,-83.0,
-3_8,out,,,,-82.0,-88.0,
-3_8,out,-68.0,,-72.0,-82.0,,
-3_8,out,-70.0,,-76.0,-82.0,-79.0,
-3_8,out,-72.0,,-72.0,,-80.0,-88.0
-3_8,out,-68.0,,,-84.0,,-95.0
-3_8,out,,,-76.0,-82.0,-82.0,
-3_8,out,-72.0,,-70.0,,,-88.0
-3_8,out,,,-70.0,-82.0,-88.0,
-3_8,out,,-94.0,-70.0,-82.0,-83.0,
-3_8,out,-70.0,,,-82.0,,-86.0
-3_8,out,-66.0,,-69.0,-82.0,,
-3_8,out,,,-70.0,,,-85.0
-3_8,out,,,-76.0,,,
-3_8,out,,,-70.0,-82.0,-82.0,
-3_8,out,-64.0,,-70.0,,-80.0,
-3_8,out,,-94.0,-76.0,,-80.0,
-3_8,out,-62.0,,-70.0,-82.0,-89.0,
-3_8,out,,-90.0,-76.0,,-80.0,-86.0
-3_8,out,-66.0,,-72.0,,,-87.0
-3_8,out,,-92.0,-76.0,-81.0,,-85.0
-3_8,out,-70.0,,,,-80.0,-86.0
-3_8,out,-70.0,,-75.0,,-80.0,
-3_8,out,,,-72.0,-83.0,-80.0,-85.0
-3_8,out,-66.0,,-76.0,-89.0,,-85.0
-3_8,out,,,-76.0,-85.0,-82.0,-88.0
-3_8,out,,,-74.0,-84.0,,-88.0
-3_8,out,-66.0,,-75.0,,,
-3_8,out,,,-76.0,-83.0,-90.0,
-3_8,out,,,-74.0,-83.0,,
-3_8,out,-66.0,-94.0,-75.0,-84.0,-81.0,-85.0
-3_8,out,-64.0,,-75.0,,,
-3_8,out,,,,-83.0,,-87.0
-3_8,out,-62.0,,-75.0,-83.0,,-87.0
-3_8,out,,,,-83.0,-81.0,-88.0
-3_8,out,,,,-83.0,-84.0,-88.0
-3_8,out,-64.0,,-75.0,-83.0,-83.0,
-3_8,out,-64.0,,-75.0,,-84.0,
10_0,out,,-76.0,,-91.0,,
10_0,out,,-76.0,,-87.0,,
10_0,out,,-68.0,-88.0,-82.0,,-93.0
10_0,out,,-72.0,,-85.0,-88.0,
10_0,out,,-70.0,-95.0,-84.0,-94.0,
10_0,out,,-68.0,-84.0,-90.0,,
10_0,out,,-67.0,,-86.0,-88.0,
10_0,out,,-70.0,-84.0,,-85.0,
10_0,out,,-68.0,-86.0,-87.0,-98.0,
10_0,out,,-68.0,,-84.0,-90.0,
10_0,out,,-74.0,,-85.0,-86.0,
10_0,out,,-74.0,-86.0,,,
10_0,out,,-69.0,,-86.0,-86.0,
10_0,out,,-69.0,,-86.0,-87.0,
10_0,out,,-69.0,-86.0,-84.0,,
10_0,out,,-67.0,-86.0,-85.0,,
10_0,out,-72.0,-70.0,,-89.0,,
10_0,out,-74.0,-77.0,,-90.0,,
10_0,out,,-73.0,-95.0,,-86.0,
10_0,out,,,,-87.0,,
10_0,out,,-73.0,-86.0,-89.0,-97.0,
10_0,out,,-71.0,-86.0,,-97.0,
10_0,out,,-68.0,,-81.0,-86.0,
10_0,out,,-78.0,,-83.0,-86.0,
10_0,out,,,,,,
10_0,out,,-71.0,-87.0,-82.0,,
10_0,out,,-70.0,-85.0,-83.0,-85.0,
10_0,out,,-71.0,-91.0,-85.0,,
10_0,out,,,,,,
10_0,out,,,,,-86.0,-91.0
10_0,out,,-77.0,-86.0,-84.0,-86.0,-93.0
10_0,out,,-68.0,-85.0,,-92.0,
10_0,out,,-70.0,-95.0,-85.0,-85.0,
10_0,out,,-76.0,-94.0,-88.0,,
10_0,out,,-76.0,-88.0,-82.0,-87.0,-92.0
10_0,out,,-76.0,,-83.0,,
10_0,out,,,,-88.0,,-92.0
10_0,out,,-70.0,-88.0,-81.0,-88.0,
10_0,out,,-71.0,-86.0,,,-91.0
10_0,out,,,-89.0,,-85.0,
10_0,out,-76.0,-68.0,-95.0,-83.0,,-91.0
10_0,out,,-68.0,-84.0,,,-92.0
10_0,out,,-68.0,-88.0,,-86.0,
10_0,out,,-75.0,-88.0,-80.0,,
10_0,out,,-71.0,-91.0,-80.0,-86.0,
10_0,out,-74.0,-74.0,-86.0,,-86.0,
10_0,out,,-68.0,-84.0,-82.0,,-89.0
10_0,out,,-70.0,-87.0,-82.0,-91.0,-89.0
10_0,out,,-74.0,-85.0,,-85.0,
10_0,out,,-69.0,,-83.0,-87.0,-92.0
10_0,out,-72.0,,,-82.0,-87.0,
10_0,out,-70.0,,,-82.0,,-89.0
10_0,out,-70.0,,-94.0,-82.0,-87.0,-93.0
10_0,out,-74.0,-69.0,,,-97.0,-91.0
10_0,out,,-68.0,,,-86.0,
10_0,out,,-77.0,,-82.0,,-92.0
10_0,out,,-68.0,,,,
10_0,out,,-68.0,-86.0,,,
10_0,out,,-68.0,-92.0,-82.0,,
10_0,out,-70.0,,,-82.0,,-90.0
10_0,out,,,-93.0,,,
10_0,out,,-76.0,,-82.0,-86.0,
10_0,out,,,,,-95.0,
10_0,out,,-68.0,-84.0,-80.0,,-88.0
10_0,out,,-75.0,-98.0,,,-88.0
10_0,out,,-75.0,,-82.0,-90.0,
10_0,out,,-68.0,-90.0,-82.0,,
10_0,out,-70.0,-68.0,,-82.0,-89.0,
10_0,out,-70.0,-71.0,-92.0,-82.0,,
10_0,out,,-77.0,-88.0,,,-93.0
10_0,out,,-71.0,-86.0,,-88.0,
10_0,out,,-71.0,-87.0,-81.0,,
10_0,out,-72.0,-76.0,,-80.0,-88.0,
10_0,out,,-67.0,,,,-90.0
10_0,out,,,-78.0,,,
10_0,out,,-70.0,-86.0,-82.0,-94.0,-91.0
10_0,out,-72.0,-69.0,-87.0,-89.0,,-89.0
10_0,out,,-70.0,-88.0,,-87.0,
10_0,out,,-76.0,,-82.0,,-90.0
10_0,out,,,-88.0,-81.0,,-93.0
10_0,out,,-71.0,-88.0,-83.0,-85.0,-94.0
10_0,out,-70.0,-68.0,,-91.0,-92.0,
10_0,out,,-78.0,,,,
10_0,out,,-73.0,,-83.0,-92.0,-92.0
10_0,out,,-73.0,,,,
10_0,out,,-77.0,,,,
10_0,out,,-69.0,,,-85.0,-91.0
10_0,out,,-68.0,,,-88.0,
10_0,out,,,-97.0,-94.0,,
10_0,out,,-69.0,,-83.0,,
10_0,out,-74.0,-69.0,,-82.0,,
10_0,out,,-78.0,-86.0,-83.0,-86.0,
10_0,out,,-73.0,-88.0,-82.0,,
10_0,out,,-78.0,,-91.0,-93.0,
10_0,out,-70.0,-70.0,-89.0,,-96.0,-91.0
10_0,out,,-77.0,-86.0,-82.0,-95.0,
10_0,out,,-76.0,-81.0,,,-91.0
10_0,out,,-74.0,,,,-90.0
10_0,out,,-73.0,,,,-90.0
10_0,out,,-78.0,-88.0,-83.0,,
10_12,out,,,,-80.0,,
10_12,out,,-91.0,-87.0,-79.0,-84.0,-80.0
10_12,out,-74.0,-89.0,-85.0,-84.0,-84.0,-81.0
10_12,out,-70.0,-92.0,-84.0,-80.0,-84.0,
10_12,out,,,-88.0,-80.0,-85.0,-77.0
10_12,out,-72.0,,-82.0,-78.0,-97.0,-83.0
10_12,out,,-87.0,-86.0,-76.0,-97.0,
10_12,out,-70.0,,-85.0,,-99.0,-80.0
10_12,out,-74.0,-82.0,-86.0,-79.0,-84.0,-84.0
10_12,out,,,-86.0,-81.0,-83.0,-80.0
10_12,out,-70.0,-92.0,-83.0,-81.0,-97.0,
10_12,out,-70.0,-91.0,,-80.0,-89.0,-80.0
10_12,out,-72.0,,-86.0,-83.0,-84.0,-80.0
10_12,out,,,-83.0,-79.0,,-81.0
10_12,out,-72.0,-93.0,-91.0,,-85.0,-79.0
10_12,out,-70.0,-92.0,-91.0,-78.0,-85.0,-85.0
10_12,out,-74.0,,-87.0,-80.0,,-79.0
10_12,out,,,-82.0,-83.0,,-79.0
10_12,out,-70.0,,,-79.0,,-78.0
10_12,out,-70.0,,-86.0,,,-80.0
10_12,out,-70.0,-93.0,-87.0,-78.0,,
10_12,out,,-94.0,-90.0,-78.0,-84.0,-85.0
10_12,out,-72.0,-92.0,,-78.0,,
10_12,out,,,,,-84.0,-85.0
10_12,out,,,-82.0,-78.0,,-84.0
10_12,out,-76.0,-94.0,-82.0,,-83.0,
10_12,out,-70.0,,,-82.0,-83.0,-83.0
10_12,out,,,-82.0,-78.0,-92.0,-84.0
10_12,out,-70.0,-92.0,-82.0,-78.0,-83.0,-85.0
10_12,out,-70.0,,,-83.0,,-81.0
10_12,out,,-91.0,-82.0,-82.0,,
10_12,out,,,-82.0,-76.0,-83.0,-86.0
10_12,out,,,-84.0,-77.0,-100.0,-86.0
10_12,out,,,-81.0,,,-81.0
10_12,out,,,-83.0,-79.0,-83.0,-78.0
10_12,out,,-94.0,,-74.0,,
10_12,out,,-86.0,,-72.0,,-78.0
10_12,out,,-87.0,-82.0,-73.0,,
10_12,out,-72.0,-86.0,,-83.0,-83.0,
10_12,out,,,,-71.0,-84.0,
10_12,out,,-87.0,-85.0,-73.0,-90.0,-78.0
10_12,out,,-90.0,-84.0,127.0,,-80.0
10_12,out,-72.0,,-84.0,-82.0,-83.0,
10_12,out,,-89.0,-86.0,,,-86.0
10_12,out,-72.0,-88.0,-85.0,-83.0,-95.0,-84.0
10_12,out,,,,-74.0,,-84.0
10_12,out,,,-83.0,-71.0,,
10_12,out,,-90.0,-83.0,-73.0,,-78.0
10_12,out,,,-85.0,-73.0,-84.0,-85.0
10_12,out,,-89.0,-84.0,-74.0,-84.0,-80.0
10_12,out,-70.0,-88.0,-85.0,-77.0,,-79.0
10_12,out,,,-85.0,-78.0,-84.0,-80.0
10_12,out,,-88.0,-81.0,-73.0,-97.0,-79.0
10_12,out,,-87.0,-82.0,,,
10_12,out,,-89.0,-84.0,-73.0,-84.0,
10_12,out,-72.0,-88.0,-83.0,-71.0,-84.0,-85.0
10_12,out,,-88.0,-82.0,,,-82.0
10_12,out,,-89.0,-82.0,,-85.0,-86.0
10_12,out,-70.0,-90.0,-84.0,-71.0,-84.0,-82.0
10_12,out,,,-82.0,-80.0,-84.0,-83.0
10_12,out,,-90.0,-84.0,-84.0,,
10_12,out,,,-84.0,-77.0,-85.0,-82.0
10_12,out,-72.0,-89.0,-83.0,-83.0,,-79.0
10_12,out,-72.0,-91.0,-85.0,-84.0,,-86.0
10_12,out,,,-84.0,-84.0,-84.0,-86.0
10_12,out,-70.0,-89.0,-84.0,-80.0,,-82.0
10_12,out,-70.0,-90.0,,-80.0,,-80.0
10_12,out,-70.0,-89.0,-82.0,-78.0,,-85.0
10_12,out,,-88.0,-85.0,,-84.0,
10_12,out,-72.0,-88.0,,-80.0,,-85.0
10_12,out,,-88.0,-85.0,-83.0,,
10_12,out,-70.0,-89.0,-82.0,-78.0,-90.0,-84.0
10_12,out,,,,-80.0,,-78.0
10_12,out,,,-84.0,-83.0,,-84.0
10_12,out,,-89.0,,-84.0,-85.0,-81.0
10_12,out,,-88.0,-83.0,,,
10_12,out,-70.0,-87.0,-85.0,-85.0,,-85.0
10_12,out,-76.0,,,,-84.0,-85.0
10_12,out,-72.0,,-83.0,-80.0,-83.0,-79.0
10_12,out,,-86.0,,-77.0,,-83.0
10_12,out,,-87.0,-83.0,-80.0,,-85.0
10_12,out,,-89.0,,-83.0,,-80.0
10_12,out,-76.0,-89.0,-90.0,-80.0,-83.0,-81.0
10_12,out,,-87.0,,-80.0,,-80.0
10_12,out,,-87.0,,,-84.0,-80.0
10_12,out,,-87.0,-83.0,-79.0,-84.0,
10_12,out,-72.0,,-87.0,-80.0,,-81.0
10_12,out,-72.0,-88.0,-87.0,,-84.0,-83.0
10_12,out,-76.0,-87.0,-91.0,-84.0,-84.0,-80.0
10_12,out,,,-83.0,-78.0,,-84.0
10_12,out,-76.0,-88.0,-83.0,-80.0,,-81.0
10_12,out,,,-83.0,-79.0,-91.0,-81.0
10_12,out,,-87.0,-83.0,-79.0,,
10_12,out,-72.0,-89.0,,-78.0,-83.0,
10_12,out,,-89.0,,-79.0,-83.0,-83.0
10_12,out,-72.0,-87.0,,-80.0,,-78.0
10_12,out,,,-83.0,-84.0,-84.0,-79.0
10_12,out,,-89.0,-82.0,-80.0,-83.0,-80.0
10_12,out,-72.0,-88.0,-83.0,-78.0,,-82.0
10_12,out,,,-83.0,-79.0,,-79.0
10_16,out,,,-88.0,,,-71.0
10_16,out,,,,,-86.0,-70.0
10_16,out,,-87.0,,,,-74.0
10_16,out,,-93.0,,-94.0,-90.0,-69.0
10_16,out,,,-87.0,-91.0,,-73.0
10_16,out,,-86.0,-88.0,-90.0,,-75.0
10_16,out,,-87.0,,-91.0,-89.0,-73.0
10_16,out,,-91.0,-86.0,-93.0,-89.0,-75.0
10_16,out,,-87.0,,,,-72.0
10_16,out,,-88.0,-89.0,,-91.0,-71.0
10_16,out,,,,,-90.0,-75.0
10_16,out,,,,,,-75.0
10_16,out,,,-85.0,,,-68.0
10_16,out,,-87.0,,-91.0,-87.0,-72.0
10_16,out,,,-89.0,,,-75.0
10_16,out,,-88.0,,-88.0,,-72.0
10_16,out,,,-85.0,-90.0,,-72.0
10_16,out,,,-87.0,,-89.0,-74.0
10_16,out,,-87.0,-88.0,,,
10_16,out,,-90.0,-86.0,,,-74.0
10_16,out,,-88.0,-89.0,-88.0,,-71.0
10_16,out,,-89.0,-89.0,-90.0,,-71.0
10_16,out,,,-86.0,,,-75.0
10_16,out,,-87.0,,,,-75.0
10_16,out,,-89.0,,,,-71.0
10_16,out,,-87.0,,-92.0,,-71.0
10_16,out,,,-86.0,,-88.0,-69.0
10_16,out,,-93.0,-86.0,-83.0,,-75.0
10_16,out,,-93.0,,-86.0,-87.0,
10_16,out,,,-86.0,-92.0,,-69.0
10_16,out,,,-86.0,,,-71.0
10_16,out,,,,-92.0,-89.0,
10_16,out,,,-86.0,-87.0,,
10_16,out,,,,-85.0,,-71.0
10_16,out,,,-85.0,-91.0,,-69.0
10_16,out,,-94.0,,,,-69.0
10_16,out,,,-88.0,-85.0,-89.0,-75.0
10_16,out,,-99.0,-86.0,-90.0,,-75.0
10_16,out,,,,,,
10_16,out,,-88.0,-86.0,,-88.0,-71.0
10_16,out,,-88.0,,-88.0,,-69.0
10_16,out,,,-86.0,-88.0,,-77.0
10_16,out,,,-87.0,,-88.0,
10_16,out,,,,-90.0,,-75.0
10_16,out,,,-88.0,-89.0,,-74.0
10_16,out,,-90.0,-88.0,,-86.0,-74.0
10_16,out,,-90.0,,,-90.0,-75.0
10_16,out,,-97.0,-89.0,-94.0,-91.0,-69.0
10_16,out,,-90.0,-89.0,,,-71.0
10_16,out,,,-90.0,-87.0,,-69.0
10_16,out,,,,,,-71.0
10_16,out,,,-88.0,-87.0,,-71.0
10_16,out,,-92.0,-88.0,,,-74.0
10_16,out,,-90.0,-87.0,,-88.0,-69.0
10_16,out,,,-88.0,-86.0,,-71.0
10_16,out,,-89.0,,,,-69.0
10_16,out,,-96.0,-88.0,-85.0,,-74.0
10_16,out,,-95.0,-89.0,,,
10_16,out,,-89.0,-87.0,-88.0,,-72.0
10_16,out,,,-87.0,,-88.0,
10_16,out,,-89.0,,,,-75.0
10_16,out,,,-85.0,,,
10_16,out,,-95.0,-87.0,-89.0,,-75.0
10_16,out,,-92.0,-86.0,-88.0,-91.0,-75.0
10_16,out,,,,-87.0,-94.0,-72.0
10_16,out,,-93.0,-86.0,,,
10_16,out,,-92.0,,,-89.0,-72.0
10_16,out,,-89.0,,-90.0,,-75.0
10_16,out,,-90.0,,-82.0,,-68.0
10_16,out,,-90.0,-88.0,-88.0,-90.0,
10_16,out,,-92.0,-88.0,-89.0,-87.0,-72.0
10_16,out,,,,-89.0,,-75.0
10_16,out,,,,-86.0,-85.0,-69.0
10_16,out,,-94.0,,,,-68.0
10_16,out,,-92.0,,-88.0,,-68.0
10_16,out,,-94.0,,-89.0,,-74.0
10_16,out,,,,-84.0,,-68.0
10_16,out,,-93.0,-86.0,-84.0,-91.0,-68.0
10_16,out,,,-89.0,,,-71.0
10_16,out,,,-88.0,-83.0,,-76.0
10_16,out,,,-89.0,-91.0,,-68.0
10_16,out,,,-87.0,,,-76.0
10_16,out,,,-88.0,,-84.0,-71.0
10_16,out,,,-89.0,-95.0,-89.0,-68.0
10_16,out,,-92.0,-87.0,,,-72.0
10_16,out,,-90.0,,-89.0,,
10_16,out,,,-87.0,,,-72.0
10_16,out,,-89.0,-87.0,,,-72.0
10_16,out,,-89.0,-85.0,,,-72.0
10_16,out,,,-84.0,,,-72.0
10_16,out,,-89.0,-91.0,,,-74.0
10_16,out,,-90.0,,,,-75.0
10_16,out,,,,,-91.0,-74.0
10_16,out,,-93.0,,,-88.0,-68.0
10_16,out,,-89.0,-91.0,-90.0,,-68.0
10_16,out,,-93.0,,-90.0,-89.0,-75.0
10_16,out,,-89.0,-91.0,-90.0,,-74.0
10_16,out,,-94.0,,,-90.0,-72.0
10_16,out,,,,,-85.0,-72.0
10_16,out,,,,,,-72.0
10_4,out,,,,-93.0,-91.0,
10_4,out,-70.0,-78.0,,-85.0,-88.0,
10_4,out,-66.0,-91.0,,-84.0,,-95.0
10_4,out,,,,-93.0,-94.0,
10_4,out,-70.0,,,-95.0,,-90.0
10_4,out,-70.0,-85.0,,-93.0,,
10_4,out,-66.0,-85.0,,-89.0,,
10_4,out,-66.0,-88.0,,-90.0,,
10_4,out,,-84.0,,-85.0,,-91.0
10_4,out,-68.0,-84.0,,,-97.0,
10_4,out,-68.0,-85.0,-96.0,-89.0,,
10_4,out,-68.0,,,,,
10_4,out,,,-90.0,-85.0,,
